# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      96.863       81.000      316.656   402373.656
      96.965       70.700      316.656   402373.656
      97.070       88.100      316.656   402373.656
      97.170       87.800      316.656   402373.656
      97.276      103.400      316.672   402373.656
      97.381       95.600      316.672   402373.656
      97.486       64.600      316.672   402373.656
      97.592       82.400      316.672   402373.656
      97.694      112.400      316.672   402373.656
      97.799       92.100      316.672   402373.656
      97.904       90.600      316.672   402373.656
      98.006       84.800      316.672   402373.656
      98.112       78.600      316.672   402373.656
      98.217       92.900      316.672   402373.656
      98.322      100.700      316.672   402373.656
      98.425       79.400      316.672   402373.656
      98.528      101.300      316.672   402373.656
      98.631      111.800      316.672   402373.656
      98.737       71.100      316.672   402373.656
      98.842       97.700      316.672   402373.656
      98.943       74.900      316.672   402373.656
      99.043       98.300      316.672   402373.656
      99.144       74.000      316.672   402373.656
      99.249       86.100      316.672   402373.656
      99.351       81.200      316.672   402373.656
      99.456       79.100      316.672   402373.656
      99.560       99.300      316.672   402373.656
      99.664       71.600      316.672   402373.656
      99.770      106.100      316.672   402373.656
      99.875       84.800      316.672   402373.656
      99.980       87.600      316.672   402373.656
     100.082      106.200      316.672   402373.656
     100.183       82.900      316.672   402373.656
     100.284       73.700      316.672   402373.656
     100.389       94.700      316.672   402373.656
     100.493       84.900      316.672   402373.656
     100.598      108.500      316.672   402373.656
     100.701       78.800      316.672   402373.656
     100.803       78.100      316.672   402373.656
     100.904       85.300      316.672   402373.656
     101.009       80.600      316.672   402373.656
     101.112       88.600      316.672   402373.656
     101.214       75.100      316.672   402373.656
     101.319       94.000      316.672   402373.656
     101.424       68.700      316.672   402373.656
     101.526       87.700      320.141   402373.656
     101.628       93.000      331.219   402373.656
     101.733       82.100      333.766   402373.656
     101.839       73.700      333.766   402373.656
     101.942       65.000      333.766   402373.656
     102.048       81.700      333.766   402373.656
     102.149       68.200      346.125   402397.328
     102.254       65.600      346.328   402398.328
     102.357       80.800      346.328   402398.328
     102.459       79.600      347.594   402400.328
     102.564       95.400      347.594   402400.328
     102.670       82.600      347.594   402400.328
     102.772      115.500      347.594   402400.328
     102.873       69.100      347.594   402400.328
     102.978       68.100      347.594   402400.328
     103.083       91.100      347.594   402400.328
     103.188       74.400      347.594   402400.328
     103.294       85.100      347.594   402400.328
     103.395       78.600      347.594   402400.328
     103.500       84.000      333.766   402373.656
     103.602       85.000      333.766   402373.656
     103.707      113.900      333.766   402373.656
     103.812      114.200      333.766   402373.656
     103.917       99.900      333.766   402373.656
     104.020      100.300      333.766   402373.656
     104.125       88.000      333.766   402373.656
     104.226       88.700      333.766   402373.656
     104.331      102.600      333.766   402373.656
     104.437       84.400      333.766   402373.656
     104.540      120.300      333.766   402373.656
     104.645       97.200      333.766   402373.656
     104.750       81.200      333.766   402373.656
     104.856       88.000      333.766   402373.656
     104.958       62.500      333.766   402373.656
     105.060       74.500      333.766   402373.656
     105.162       89.200      333.766   402373.656
     105.263      120.100      333.766   402373.656
     105.367       81.200      333.766   402373.656
     105.467       73.200      333.766   402373.656
     105.569       90.400      333.766   402373.656
     105.674       54.200      333.766   402373.656
     105.778       78.600      333.766   402373.656
     105.880       74.800      333.766   402373.656
     105.985      118.300      333.766   402373.656
     106.091       89.200      333.766   402373.656
     106.196       69.300      333.766   402373.656
     106.297       81.600      333.766   402373.656
     106.397       82.200      333.766   402373.656
     106.503       98.700      333.766   402373.656
     106.608       68.200      333.766   402373.656
     106.713       93.900      333.766   402373.656
     106.815      113.700      333.766   402373.656
     106.920       95.700      333.766   402373.656
     107.024       94.900      333.766   402373.656
     107.130       65.000      333.766   402373.656
     107.235      111.500      333.766   402373.656
     107.336       94.400      333.766   402373.656
     107.442       86.500      333.766   402373.656
     107.547       82.000      333.766   402373.656
     107.649       77.500      333.766   402373.656
     107.754       97.100      333.766   402373.656
     107.860       76.000      333.766   402373.656
     107.961       67.000      333.766   402373.656
     108.062      110.900      333.766   402373.656
     108.165       84.200      333.766   402373.656
     108.266       81.300      333.766   402373.656
     108.369       87.700      333.766   402373.656
     108.472       96.700      333.766   402373.656
     108.578       84.500      333.984   402373.656
     108.683       87.300      333.984   402373.656
     108.784       90.800      333.984   402373.656
     108.885       99.100      333.984   402373.656
     108.989       86.400      333.984   402373.656
     109.091       72.100      333.984   402373.656
     109.196       92.600      333.984   402373.656
     109.301      108.800      333.984   402373.656
     109.405       71.900      333.984   402373.656
     109.507       61.100      333.984   402373.656
     109.612       69.000      333.984   402373.656
     109.717       99.100      333.984   402373.656
     109.820       76.300      333.984   402373.656
     109.925       93.200      333.984   402373.656
     110.027       75.500      333.984   402373.656
     110.133      100.200      333.984   402373.656
     110.238       91.700      333.984   402373.656
     110.339       76.300      333.984   402373.656
     110.440       84.900      333.984   402373.656
     110.543       82.000      333.984   402373.656
     110.648      100.000      333.984   402373.656
     110.752       72.000      333.984   402373.656
     110.857       81.300      333.984   402373.656
     110.963       73.300      333.984   402373.656
     111.067       95.400      333.984   402373.656
     111.173       86.500      333.984   402373.656
     111.278       74.500      333.984   402373.656
     111.379      108.900      333.984   402373.656
     111.485       86.700      333.984   402373.656
     111.589       69.400      333.984   402373.656
     111.690       86.700      333.984   402373.656
     111.795       78.500      334.000   402373.656
     111.898       86.700      334.000   402373.656
     112.003       95.200      334.000   402373.656
     112.108      102.400      334.000   402373.656
     112.214      108.200      334.000   402373.656
     112.314      101.800      334.000   402373.656
     112.416      106.900      334.000   402373.656
     112.517       69.300      334.000   402373.656
     112.622       72.100      334.000   402373.656
     112.727       85.200      334.000   402373.656
     112.833       81.100      334.000   402373.656
     112.936       87.800      334.000   402373.656
     113.036       73.400      334.000   402373.656
     113.141       67.800      334.000   402373.656
     113.242      101.000      334.000   402373.656
     113.347       92.400      334.000   402373.656
     113.452       55.400      334.000   402373.656
     113.557       79.500      334.000   402373.656
     113.661      124.100      334.000   402373.656
     113.764       91.500      334.000   402373.656
     113.869       92.000      334.000   402373.656
     113.971       87.200      334.000   402373.656
     114.072      105.600      334.000   402373.656
     114.177       70.900      334.000   402373.656
     114.282       63.300      334.000   402373.656
     114.384       56.500      334.000   402373.656
     114.485       94.400      334.000   402373.656
     114.590       91.300      334.000   402373.656
     114.696       71.700      345.750   402396.328
     114.799       77.400      345.750   402396.328
     114.905      110.300      345.750   402396.328
     115.010       79.900      345.750   402396.328
     115.115       73.700      345.750   402396.328
     115.217       82.500      345.750   402396.328
     115.321      100.700      345.750   402396.328
     115.425       97.800      345.750   402396.328
     115.530       81.600      345.750   402396.328
     115.636       90.000      345.750   402396.328
     115.741       87.200      334.000   402373.656
     115.846       62.600      334.000   402373.656
     115.949      114.000      334.000   402373.656
     116.054       67.400      334.000   402373.656
     116.159       81.900      334.000   402373.656
     116.265       88.600      334.000   402373.656
     116.370       85.100      334.000   402373.656
     116.472       93.100      334.000   402373.656
     116.573       89.200      334.000   402373.656
     116.679      104.700      334.000   402373.656
     116.781       84.600      334.000   402373.656
     116.887       64.900      334.000   402373.656
     116.992       78.100      334.000   402373.656
     117.097       82.700      334.000   402373.656
     117.203       81.200      334.000   402373.656
     117.307       77.900      334.000   402373.656
     117.413       88.700      334.000   402373.656
     117.518       85.200      334.000   402373.656
     117.623       81.400      334.000   402373.656
     117.729       65.700      334.000   402373.656
     117.832       88.200      334.000   402373.656
     117.934       95.500      334.000   402373.656
     118.040       91.700      334.000   402373.656
     118.145       77.600      334.000   402373.656
     118.247       74.800      334.000   402373.656
     118.352       96.200      334.000   402373.656
     118.455       87.800      334.000   402373.656
     118.555       85.000      334.000   402373.656
     118.656       80.300      334.000   402373.656
     118.762       84.100      334.000   402373.656
     118.865       66.600      334.000   402373.656
     118.968       69.900      334.000   402373.656
     119.073       76.500      334.000   402373.656
     119.178      106.800      334.000   402373.656
     119.284       71.600      334.000   402373.656
     119.387      100.900      334.000   402373.656
     119.490       89.300      334.000   402373.656
     119.591      112.200      334.000   402373.656
     119.696       89.400      334.000   402373.656
     119.802       78.400      334.000   402373.656
     119.903       74.400      334.000   402373.656
     120.008       83.500      334.000   402373.656
     120.112       78.900      334.000   402373.656
     120.214       82.500      334.000   402373.656
     120.320       98.200      334.000   402373.656
     120.422       93.300      334.000   402373.656
     120.528       92.500      334.000   402373.656
     120.636      113.800      334.000   402373.656
     120.737       82.400      334.000   402373.656
     120.840       82.000      334.000   402373.656
     120.946       86.500      334.000   402373.656
     121.049       69.000      334.000   402373.656
     121.152       96.700      334.000   402373.656
     121.257       77.400      334.000   402373.656
     121.360       93.200      334.000   402373.656
     121.464       63.000      334.000   402373.656
     121.566       78.200      334.000   402373.656
     121.668       89.600      334.000   402373.656
     121.768       88.600      334.000   402373.656
     121.874       78.200      334.000   402373.656
     121.979       75.100      334.000   402373.656
     122.084       96.500      334.000   402373.656
     122.190       65.600      334.000   402373.656
     122.295       80.300      334.000   402373.656
     122.399       83.500      334.000   402373.656
     122.502      119.800      334.000   402373.656
     122.607       77.900      334.000   402373.656
     122.708       85.100      334.000   402373.656
     122.809       74.200      334.000   402373.656
     122.914       80.700      334.000   402373.656
     123.016      103.400      334.000   402373.656
     123.117       74.300      334.000   402373.656
     123.218       69.800      334.000   402373.656
     123.324       86.200      334.000   402373.656
     123.429      108.700      334.000   402373.656
     123.531       71.200      334.000   402373.656
     123.632       64.900      334.000   402373.656
     123.733      102.700      334.000   402373.656
     123.838       81.900      334.000   402373.656
     123.942      115.800      334.000   402373.656
     124.048       90.000      334.000   402373.656
     124.149       87.400      334.000   402373.656
     124.255       80.800      334.000   402373.656
     124.355       98.000      334.000   402373.656
     124.460       62.800      334.000   402373.656
     124.566       84.800      334.000   402373.656
     124.671      106.700      334.000   402373.656
     124.773      107.200      334.000   402373.656
     124.878       96.200      334.000   402373.656
     124.981       90.700      334.000   402373.656
     125.083       97.600      334.000   402373.656
     125.184       56.000      334.000   402373.656
     125.285       83.100      334.000   402373.656
     125.390       95.600      334.000   402373.656
     125.496      108.100      334.000   402373.656
     125.598       72.600      334.000   402373.656
     125.704       89.000      334.000   402373.656
     125.809       78.000      334.000   402373.656
     125.914       97.900      334.000   402373.656
     126.019       88.900      334.000   402373.656
     126.124       89.400      334.000   402373.656
     126.230       78.800      334.000   402373.656
     126.333       64.200      334.000   402373.656
     126.438       81.500      334.000   402373.656
     126.542       98.100      334.000   402373.656
     126.647      108.700      334.000   402373.656
     126.750      100.600      334.000   402373.656
     126.855       90.000      334.000   402373.656
     126.958      100.700      334.000   402373.656
     127.060       69.300      334.000   402373.656
     127.163       84.700      334.000   402373.656
     127.268       80.300      334.000   402373.656
     127.374       97.200      334.000   402373.656
     127.475       64.900      334.000   402373.656
     127.581       95.900      334.000   402373.656
     127.685       80.100      334.000   402373.656
     127.791      111.500      334.000   402373.656
     127.896       87.400      334.000   402373.656
     128.001       97.800      334.000   402373.656
     128.103       77.900      334.000   402373.656
     128.208      106.300      334.000   402373.656
     128.313       85.200      334.000   402373.656
     128.418       70.800      334.000   402373.656
     128.524      105.400      334.000   402373.656
     128.625       95.000      334.000   402373.656
     128.726       91.800      334.000   402373.656
     128.831       62.400      334.000   402373.656
     128.932       93.700      334.000   402373.656
     129.032       92.100      334.000   402373.656
     129.133       94.300      334.000   402373.656
     129.238      100.700      334.000   402373.656
     129.344       82.500      334.000   402373.656
     129.449       94.500      334.000   402373.656
     129.554       79.500      334.000   402373.656
     129.660       94.300      334.000   402373.656
     129.761      101.400      334.000   402373.656
     129.864       91.300      334.000   402373.656
     129.965       88.000      334.000   402373.656
     130.070       79.900      334.000   402373.656
     130.177       58.300      334.000   402373.656
     130.278       83.700      334.000   402373.656
     130.381       82.500      334.000   402373.656
     130.483       92.800      334.000   402373.656
     130.588      107.900      334.000   402373.656
     130.692       92.700      334.000   402373.656
     130.795      102.900      334.000   402373.656
     130.899       72.000      334.000   402373.656
     131.005       78.500      334.000   402373.656
     131.110       87.500      334.000   402373.656
     131.215       77.600      334.000   402373.656
     131.320       79.300      334.000   402373.656
     131.426       72.600      334.000   402373.656
     131.531       64.700      334.000   402373.656
     131.636       81.900      334.000   402373.656
     131.742       68.300      334.000   402373.656
     131.847       80.500      334.000   402373.656
     131.952      100.800      334.000   402373.656
     132.058       93.100      334.000   402373.656
     132.163       96.200      334.000   402373.656
     132.265       93.300      334.000   402373.656
     132.367       79.900      334.000   402373.656
     132.472       85.200      334.000   402373.656
     132.577       81.500      334.000   402373.656
     132.683       92.200      334.000   402373.656
     132.788       93.800      334.000   402373.656
     132.890       89.300      334.000   402373.656
     132.995       73.900      347.844   402398.328
     133.100       56.700      347.844   402398.328
     133.206       85.200      347.844   402398.328
     133.311       78.100      348.609   402399.328
     133.416       91.000      348.609   402399.328
     133.519       92.700      348.609   402399.328
     133.624       75.000      348.609   402399.328
     133.729       83.000      348.938   402400.328
     133.834       92.100      351.641   402403.328
     133.934       74.700      351.641   402403.328
     134.037      103.100      351.641   402403.328
     134.138       61.700      351.641   402403.328
     134.243       86.400      351.641   402403.328
     134.344       88.200      351.641   402403.328
     134.450       75.000      351.641   402403.328
     134.555       72.600      351.641   402403.328
     134.660       86.700      351.641   402403.328
     134.766       72.600      351.641   402403.328
     134.871      100.800      334.016   402373.656
     134.976       66.200      334.016   402373.656
     135.081      130.100      334.016   402373.656
     135.183       88.700      334.016   402373.656
     135.288       82.000      334.016   402373.656
     135.393       60.300      334.016   402373.656
     135.494       84.800      334.016   402373.656
     135.599       88.000      334.016   402373.656
     135.705       67.300      334.016   402373.656
     135.810      104.400      334.016   402373.656
     135.913       84.800      334.016   402373.656
     136.014       80.900      334.016   402373.656
     136.119      101.000      334.016   402373.656
     136.221       87.800      334.016   402373.656
     136.326      103.400      334.016   402373.656
     136.428       96.700      334.016   402373.656
     136.530       74.000      334.016   402373.656
     136.635      103.200      334.016   402373.656
     136.740       62.800      334.016   402373.656
     136.841       85.100      334.016   402373.656
     136.946       85.100      334.016   402373.656
     137.047       70.600      334.016   402373.656
     137.153      103.100      334.016   402373.656
     137.254       65.600      334.016   402373.656
     137.360       70.800      334.031   402373.656
     137.465       93.300      334.031   402373.656
     137.567       85.700      334.031   402373.656
     137.668       68.400      334.031   402373.656
     137.769       78.700      334.031   402373.656
     137.874      103.900      334.031   402373.656
     137.980       76.700      334.031   402373.656
     138.083       86.500      334.031   402373.656
     138.188       88.200      334.031   402373.656
     138.290       86.400      334.031   402373.656
     138.392       70.100      334.031   402373.656
     138.494       89.100      334.031   402373.656
     138.599       82.300      334.031   402373.656
     138.703      105.200      334.031   402373.656
     138.808      101.300      334.031   402373.656
     138.913      107.500      334.031   402373.656
     139.015      106.100      334.031   402373.656
     139.116       92.000      334.031   402373.656
     139.219       72.000      334.031   402373.656
     139.320       81.900      334.031   402373.656
     139.425       82.100      334.031   402373.656
     139.526      100.100      334.031   402373.656
     139.626       96.800      334.031   402373.656
     139.727       86.100      334.031   402373.656
     139.827       68.400      334.031   402373.656
     139.933       81.300      334.031   402373.656
     140.039       56.600      334.031   402373.656
     140.139       85.800      334.031   402373.656
     140.245      100.900      334.031   402373.656
     140.350       83.500      334.031   402373.656
     140.451       89.100      334.031   402373.656
     140.553       93.100      334.031   402373.656
     140.658       67.800      334.031   402373.656
     140.764       97.300      334.031   402373.656
     140.866       77.200      334.031   402373.656
     140.971       77.700      334.031   402373.656
     141.073       78.200      334.031   402373.656
     141.179       71.900      334.031   402373.656
     141.284       68.100      334.031   402373.656
     141.385       73.900      334.031   402373.656
     141.490       86.300      334.031   402373.656
     141.592       83.900      336.203   402393.328
     141.696       74.800      346.578   402397.328
     141.798       90.600      346.578   402397.328
     141.903      100.300      346.578   402397.328
     142.005       94.200      346.578   402397.328
     142.110       70.200      346.578   402397.328
     142.216       65.300      346.578   402397.328
     142.320       74.200      346.578   402397.328
     142.425       99.200      346.578   402397.328
     142.531       97.900      346.578   402397.328
     142.635       89.100      334.031   402373.656
     142.740      102.800      334.031   402373.656
     142.845      100.400      334.031   402373.656
     142.950      106.000      334.031   402373.656
     143.053       93.400      334.031   402373.656
     143.154      100.700      334.031   402373.656
     143.259       74.500      334.031   402373.656
     143.364       99.300      334.031   402373.656
     143.465       58.000      334.031   402373.656
     143.566       71.800      334.031   402373.656
     143.671       88.100      334.047   402373.656
     143.775       97.800      334.047   402373.656
     143.875       79.600      334.047   402373.656
     143.976       93.400      334.047   402373.656
     144.079       57.800      334.047   402373.656
     144.184       81.100      334.047   402373.656
     144.289       82.700      334.047   402373.656
     144.392       57.600      334.047   402373.656
     144.492      102.400      334.047   402373.656
     144.598       90.200      334.047   402373.656
     144.703       75.300      334.047   402373.656
     144.809       95.200      334.047   402373.656
     144.910       89.300      334.047   402373.656
     145.016       93.900      334.047   402373.656
     145.122       83.500      334.047   402373.656
     145.224      109.700      334.047   402373.656
     145.329       91.400      334.047   402373.656
     145.435       75.600      334.047   402373.656
     145.540       84.000      334.047   402373.656
     145.645       90.100      334.047   402373.656
     145.751      101.300      334.047   402373.656
     145.856       57.000      334.047   402373.656
     145.961       76.400      334.047   402373.656
     146.066      103.700      334.047   402373.656
     146.169       65.600      334.047   402373.656
     146.274       93.900      334.047   402373.656
     146.379       86.100      334.047   402373.656
     146.480       89.800      334.047   402373.656
     146.583      107.700      334.047   402373.656
     146.685       89.400      334.047   402373.656
     146.790       85.200      334.047   402373.656
     146.896       72.400      334.047   402373.656
     147.001       83.900      334.047   402373.656
     147.106       86.300      334.047   402373.656
     147.210       89.400      334.047   402373.656
     147.311      119.500      334.047   402373.656
     147.416       88.500      334.047   402373.656
     147.521      111.400      334.047   402373.656
     147.627      103.100      334.047   402373.656
     147.728       86.000      334.047   402373.656
     147.828       86.400      334.047   402373.656
     147.934       69.800      334.047   402373.656
     148.039      100.600      334.047   402373.656
     148.145       92.300      334.047   402373.656
     148.248       74.600      334.047   402373.656
     148.350      101.800      334.047   402373.656
     148.455       95.700      334.047   402373.656
     148.560       85.000      334.047   402373.656
     148.665       88.500      334.047   402373.656
     148.770       78.700      334.047   402373.656
     148.875       82.300      334.047   402373.656
     148.981      101.800      334.047   402373.656
     149.083       70.400      334.047   402373.656
     149.188       87.900      334.047   402373.656
     149.291       70.300      334.047   402373.656
     149.392       89.900      334.047   402373.656
     149.495       74.900      334.047   402373.656
     149.598       86.100      334.047   402373.656
     149.699       90.700      334.047   402373.656
     149.805      112.800      334.047   402373.656
     149.908       86.400      334.047   402373.656
     150.009       86.900      334.047   402373.656
     150.113       54.700      334.047   402373.656
     150.219      104.200      334.047   402373.656
     150.324       91.400      334.047   402373.656
     150.430      100.700      334.047   402373.656
     150.531      103.500      334.047   402373.656
     150.637       81.000      334.047   402373.656
     150.741       89.000      334.047   402373.656
     150.846       75.900      334.047   402373.656
     150.950      102.300      334.047   402373.656
     151.055       75.000      334.047   402373.656
     151.161       84.000      334.047   402373.656
     151.266       74.800      334.047   402373.656
     151.371      106.200      334.047   402373.656
     151.477       85.600      334.047   402373.656
     151.582       85.100      334.047   402373.656
     151.683       70.900      334.047   402373.656
     151.788      104.300      334.047   402373.656
     151.894       85.200      334.047   402373.656
     151.999       71.600      334.047   402373.656
     152.101       83.400      334.047   402373.656
     152.205      116.600      334.047   402373.656
     152.306       80.300      334.047   402373.656
     152.411       80.600      334.047   402373.656
     152.514       65.500      334.047   402373.656
     152.618       74.900      334.047   402373.656
     152.718       85.100      334.047   402373.656
     152.824       95.500      334.047   402373.656
     152.929       97.100      334.047   402373.656
     153.030       94.700      334.047   402373.656
     153.136       99.100      334.047   402373.656
     153.237       76.700      334.047   402373.656
     153.340       92.900      334.047   402373.656
     153.441       94.400      334.062   402373.656
     153.541      114.200      334.062   402373.656
     153.646       78.600      334.062   402373.656
     153.752       71.200      334.062   402373.656
     153.857       82.400      334.062   402373.656
     153.961       66.900      334.062   402373.656
     154.064       94.800      334.062   402373.656
     154.168      107.800      334.062   402373.656
     154.273       57.300      334.062   402373.656
     154.377       89.300      334.062   402373.656
     154.482       80.200      334.062   402373.656
     154.583       95.000      334.062   402373.656
     154.689       95.400      334.062   402373.656
     154.790       90.200      334.062   402373.656
     154.892      101.600      334.062   402373.656
     154.994       77.500      334.062   402373.656
     155.095       57.900      334.062   402373.656
     155.196       70.000      334.062   402373.656
     155.299       79.200      334.062   402373.656
     155.402       91.600      334.062   402373.656
     155.507      102.200      334.062   402373.656
     155.612       72.000      334.062   402373.656
     155.713       98.400      334.062   402373.656
     155.818       76.200      334.062   402373.656
     155.919       83.700      334.062   402373.656
     156.019       83.300      334.062   402373.656
     156.122       60.900      334.062   402373.656
     156.227       94.300      334.062   402373.656
     156.327       81.600      334.062   402373.656
     156.428       78.300      334.062   402373.656
     156.533       93.500      334.078   402373.656
     156.639       63.200      334.078   402373.656
     156.744       67.900      334.078   402373.656
     156.847       67.400      334.078   402373.656
     156.953       85.100      334.078   402373.656
     157.058       93.700      334.078   402373.656
     157.160       70.800      334.078   402373.656
     157.265       76.500      334.078   402373.656
     157.370       94.800      334.078   402373.656
     157.472       75.000      334.078   402373.656
     157.573       96.600      334.078   402373.656
     157.674      101.900      334.078   402373.656
     157.780      115.500      334.078   402373.656
     157.885       84.600      334.078   402373.656
     157.986       74.900      334.078   402373.656
     158.091      119.900      334.078   402373.656
     158.196       91.500      334.078   402373.656
     158.301       80.300      334.078   402373.656
     158.406       92.600      334.078   402373.656
     158.508      101.500      334.078   402373.656
     158.613       89.200      334.078   402373.656
     158.719       91.500      334.078   402373.656
     158.822       95.600      334.078   402373.656
     158.923      100.300      334.078   402373.656
     159.029       80.400      334.078   402373.656
     159.131       92.900      334.078   402373.656
     159.235       83.800      334.078   402373.656
     159.337      104.700      334.094   402373.656
     159.442       90.800      334.094   402373.656
     159.547       98.900      334.094   402373.656
     159.648      104.800      334.094   402373.656
     159.751      104.600      334.094   402373.656
     159.851       95.000      334.094   402373.656
     159.952       88.000      334.094   402373.656
     160.057       75.100      334.094   402373.656
     160.163      117.900      334.094   402373.656
     160.266       83.400      334.094   402373.656
     160.367       95.400      334.094   402373.656
     160.472       72.000      334.094   402373.656
     160.577       70.600      334.094   402373.656
     160.682       80.600      334.094   402373.656
     160.788       98.400      334.094   402373.656
     160.892       90.900      334.094   402373.656
     160.994       96.200      334.094   402373.656
     161.100       79.300      334.094   402373.656
     161.205       92.200      334.094   402373.656
     161.306       92.400      334.094   402373.656
     161.406      104.100      334.094   402373.656
     161.511       83.700      334.094   402373.656
     161.614      100.300      334.094   402373.656
     161.716       93.200      334.094   402373.656
     161.820       93.500      334.094   402373.656
     161.926       83.800      334.094   402373.656
     162.031       82.800      334.094   402373.656
     162.135       66.600      334.094   402373.656
     162.236       75.000      334.094   402373.656
     162.339       87.700      334.094   402373.656
     162.441       94.300      334.094   402373.656
     162.543      102.600      334.094   402373.656
     162.645       63.300      334.094   402373.656
     162.751       93.800      334.094   402373.656
     162.856       67.300      334.094   402373.656
     162.959       75.500      334.094   402373.656
     163.059       74.100      334.094   402373.656
     163.161       61.900      337.203   402373.656
     163.267       79.500      348.547   402373.656
     163.369       75.300      351.188   402373.656
     163.474       86.600      351.188   402373.656
     163.580       84.600      351.188   402373.656
     163.685       71.200      351.188   402373.656
     163.790       82.300      351.188   402373.656
     163.896       87.600      351.188   402373.656
     163.998       84.400      351.188   402373.656
     164.104       80.300      351.188   402373.656
     164.206       85.300      351.188   402373.656
     164.307       78.100      351.188   402373.656
     164.410       69.700      351.188   402373.656
     164.511      106.500      351.188   402373.656
     164.612       94.700      351.188   402373.656
     164.714       76.800      351.188   402373.656
     164.819      119.300      351.188   402373.656
     164.924       77.900      351.188   402373.656
     165.026       93.100      351.188   402373.656
     165.127       84.000      351.188   402373.656
     165.233       98.500      351.188   402373.656
     165.337       68.300      351.188   402373.656
     165.440       98.500      351.188   402373.656
     165.546      105.200      351.188   402373.656
     165.648       93.500      351.188   402373.656
     165.749      101.400      351.188   402373.656
     165.854       61.900      351.188   402373.656
     165.960      100.200      351.188   402373.656
     166.061       79.800      351.188   402373.656
     166.167       79.600      351.188   402373.656
     166.269       78.200      351.188   402373.656
     166.374       77.400      351.188   402373.656
     166.480       90.100      351.188   402373.656
     166.584       91.300      351.188   402373.656
     166.689       97.200      351.188   402373.656
     166.793       82.300      351.188   402373.656
     166.896       72.700      351.188   402373.656
     166.998       97.700      351.188   402373.656
     167.109       57.600      372.719   402406.328
     167.214       64.900      372.719   402406.328
     167.317       89.300      372.719   402406.328
     167.418       68.000      372.719   402406.328
     167.523       89.200      372.719   402406.328
     167.624      107.800      372.719   402406.328
     167.729       96.400      372.719   402406.328
     167.834       76.800      372.719   402406.328
     167.939      114.700      372.719   402406.328
     168.043       77.600      351.188   402373.656
     168.148       94.000      351.188   402373.656
     168.253       84.900      351.188   402373.656
     168.355       85.900      351.188   402373.656
     168.458       89.200      351.188   402373.656
     168.559      105.500      351.188   402373.656
     168.665       51.100      351.188   402373.656
     168.768      101.600      351.188   402373.656
     168.869       88.900      351.188   402373.656
     168.975       84.600      351.188   402373.656
     169.080       79.800      351.188   402373.656
     169.182       81.200      351.188   402373.656
     169.287      103.100      351.188   402373.656
     169.388       84.000      351.188   402373.656
     169.493      116.200      351.188   402373.656
     169.597       81.500      351.188   402373.656
     169.703       63.000      351.188   402373.656
     169.805       83.500      351.188   402373.656
     169.910      102.400      351.188   402373.656
     170.016       75.400      351.188   402373.656
     170.118       90.400      351.188   402373.656
     170.220       69.300      351.188   402373.656
     170.320       84.900      351.188   402373.656
     170.426       93.100      351.188   402373.656
     170.528       96.200      351.188   402373.656
     170.629       81.900      351.188   402373.656
     170.735       89.300      351.188   402373.656
     170.840       84.100      351.188   402373.656
     170.946       99.000      351.188   402373.656
     171.051       76.700      351.188   402373.656
     171.151       92.000      351.188   402373.656
     171.257       89.700      351.188   402373.656
     171.358       90.500      351.188   402373.656
     171.460       86.200      351.188   402373.656
     171.563      106.100      351.188   402373.656
     171.665       79.100      351.188   402373.656
     171.770       77.800      351.188   402373.656
     171.875       74.000      351.188   402373.656
     171.981       66.100      351.188   402373.656
     172.085      110.300      351.188   402373.656
     172.190       88.400      351.203   402373.656
     172.291       71.900      351.203   402373.656
     172.396      103.200      351.203   402373.656
     172.497       85.300      351.203   402373.656
     172.599      102.700      351.203   402373.656
     172.700       71.500      351.203   402373.656
     172.803       98.200      351.203   402373.656
     172.909       73.500      351.203   402373.656
     173.010       90.500      351.203   402373.656
     173.111       93.200      351.203   402373.656
     173.212       75.000      351.203   402373.656
     173.317      105.900      351.203   402373.656
     173.418       76.700      351.203   402373.656
     173.519      104.800      351.203   402373.656
     173.622       90.200      351.203   402373.656
     173.727       60.200      351.203   402373.656
     173.827      100.500      351.203   402373.656
     173.929      103.300      351.203   402373.656
     174.031       60.900      351.203   402373.656
     174.137       79.700      351.203   402373.656
     174.239       76.200      351.203   402373.656
     174.343       86.400      351.203   402373.656
     174.448      101.200      351.203   402373.656
     174.550       72.000      351.203   402373.656
     174.655       61.200      351.203   402373.656
     174.761       94.100      351.203   402373.656
     174.865       78.000      351.203   402373.656
     174.965       67.200      351.203   402373.656
     175.071       69.600      351.203   402373.656
     175.172       74.100      351.203   402373.656
     175.275       82.700      351.203   402373.656
     175.380       72.500      351.203   402373.656
     175.485       90.200      351.203   402373.656
     175.586       73.900      351.203   402373.656
     175.691       76.400      351.203   402373.656
     175.792       79.900      351.203   402373.656
     175.893       77.900      351.203   402373.656
     175.996       95.500      351.203   402373.656
     176.101       65.200      351.203   402373.656
     176.204       77.000      351.203   402373.656
     176.309       90.500      351.203   402373.656
     176.415      111.300      351.203   402373.656
     176.520       92.800      351.203   402373.656
     176.621       86.800      351.203   402373.656
     176.727       77.100      351.203   402373.656
     176.832       74.000      351.203   402373.656
     176.937       92.100      351.203   402373.656
     177.039       88.300      351.203   402373.656
     177.142       85.200      351.203   402373.656
     177.243       75.800      351.203   402373.656
